date,close
2021-11-30,1774.43
2021-12-01,1781.88
2021-12-02,1768.4
2021-12-03,1783.88
2021-12-06,1778.37
2021-12-07,1784.16
2021-12-08,1782.49
2021-12-09,1775.13
2021-12-10,1782.82
2021-12-13,1786.99
2021-12-14,1770.58
2021-12-15,1777.09
2021-12-16,1799.02
2021-12-17,1797.98
2021-12-20,1790.3
2021-12-21,1788.63
2021-12-22,1803.54
2021-12-23,1807.76
2021-12-27,1811.82
2021-12-28,1806.13
2021-12-29,1803.9
2021-12-30,1815.08
2021-12-31,1828.27
2022-01-03,1801.2
2022-01-04,1814.36
2022-01-05,1810.53
2022-01-06,1789.72
2022-01-07,1796.3
2022-01-10,1801.69
2022-01-11,1821.43
2022-01-12,1826.14
2022-01-13,1822.71
2022-01-14,1817.54
2022-01-17,1819.11
2022-01-18,1813.7
2022-01-19,1840.63
2022-01-20,1839.53
2022-01-21,1834.63
2022-01-24,1843.16
2022-01-25,1847.69
2022-01-26,1818.84
2022-01-27,1796.7
2022-01-28,1791.58
2022-01-31,1796.88
2022-02-01,1800.9
2022-02-02,1806.86
2022-02-03,1804.88
2022-02-04,1807.84
2022-02-07,1820.48
2022-02-08,1826.03
2022-02-09,1832.87
2022-02-10,1826.75
2022-02-11,1858.98
2022-02-14,1871.74
2022-02-15,1853.36
2022-02-16,1869.0
2022-02-17,1898.25
2022-02-18,1897.34
2022-02-21,1903.46
2022-02-22,1898.5
2022-02-23,1908.08
2022-02-24,1903.77
2022-02-25,1888.25
2022-02-28,1908.26
2022-03-01,1945.17
2022-03-02,1927.61
2022-03-03,1936.62
2022-03-04,1969.74
