timestamp_utc,event_id,event_name,country,currency,impact,actual,forecast,previous,revision,source
2025-01-28T15:00:00,EH-20250128T1500-USD-CB-Consumer-Confidence,CB Consumer Confidence,US,USD,HIGH,104.1,105.7,109.5,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-01-29T00:30:00,EH-20250129T0030-AUD-CPI-m-m,CPI m/m,AU,AUD,HIGH,0.2,0.3,0.2,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-01-29T00:30:00,EH-20250129T0030-AUD-CPI-y-y,CPI y/y,AU,AUD,HIGH,2.5,2.5,2.3,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-01-29T00:30:00,EH-20250129T0030-AUD-Trimmed-Mean-CPI-m-m,Trimmed Mean CPI m/m,AU,AUD,HIGH,0.5,0.6,0.8,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-01-29T14:15:00,EH-20250129T1415-GBP-BOE-Gov-Bailey-Speaks,BOE Gov Bailey Speaks,GB,GBP,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-01-29T14:45:00,EH-20250129T1445-CAD-Overnight-Rate,Overnight Rate,CA,CAD,HIGH,3.0,3.0,3.25,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-01-29T14:45:00,EH-20250129T1445-CAD-BOC-Monetary-Policy-Report,BOC Monetary Policy Report,CA,CAD,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-01-29T14:45:00,EH-20250129T1445-CAD-BOC-Rate-Statement,BOC Rate Statement,CA,CAD,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-01-29T15:30:00,EH-20250129T1530-CAD-BOC-Press-Conference,BOC Press Conference,CA,CAD,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-01-29T19:00:00,EH-20250129T1900-USD-Federal-Funds-Rate,Federal Funds Rate,US,USD,HIGH,4.5,4.5,4.5,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-01-29T19:00:00,EH-20250129T1900-USD-FOMC-Statement,FOMC Statement,US,USD,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-01-29T19:30:00,EH-20250129T1930-USD-FOMC-Press-Conference,FOMC Press Conference,US,USD,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-01-30T13:15:00,EH-20250130T1315-EUR-Main-Refinancing-Rate,Main Refinancing Rate,EU,EUR,HIGH,2.9,2.9,3.15,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-01-30T13:15:00,EH-20250130T1315-EUR-Monetary-Policy-Statement,Monetary Policy Statement,EU,EUR,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-01-30T13:30:00,EH-20250130T1330-USD-Unemployment-Claims,Unemployment Claims,US,USD,HIGH,207000.0,224000.0,223000.0,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-01-30T13:30:00,EH-20250130T1330-USD-Advance-GDP-q-q,Advance GDP q/q,US,USD,HIGH,2.3,2.7,3.1,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-01-30T13:45:00,EH-20250130T1345-EUR-ECB-Press-Conference,ECB Press Conference,EU,EUR,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-01-31T13:30:00,EH-20250131T1330-CAD-GDP-m-m,GDP m/m,CA,CAD,HIGH,-0.2,-0.1,0.3,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-01-31T13:30:00,EH-20250131T1330-USD-Core-PCE-Price-Index-m-m,Core PCE Price Index m/m,US,USD,HIGH,0.2,0.2,0.1,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-01-31T13:30:00,EH-20250131T1330-USD-Employment-Cost-Index-q-q,Employment Cost Index q/q,US,USD,HIGH,0.9,0.9,0.8,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-01-31T23:59:59,EH-20250131T2359-EUR-German-Prelim-CPI-m-m,German Prelim CPI m/m,EU,EUR,HIGH,-0.2,0.1,0.5,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-03T15:00:00,EH-20250203T1500-USD-ISM-Manufacturing-PMI,ISM Manufacturing PMI,US,USD,HIGH,50.9,49.3,49.3,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-04T15:00:00,EH-20250204T1500-USD-JOLTS-Job-Openings,JOLTS Job Openings,US,USD,HIGH,7600000.0,8010000.0,8160000.0,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-04T21:45:00,EH-20250204T2145-NZD-Unemployment-Rate,Unemployment Rate,NZ,NZD,HIGH,5.1,5.1,4.8,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-04T21:45:00,EH-20250204T2145-NZD-Employment-Change-q-q,Employment Change q/q,NZ,NZD,HIGH,-0.1,-0.2,-0.6,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-04T22:10:00,EH-20250204T2210-USD-President-Trump-Speaks,President Trump Speaks,US,USD,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-05T13:15:00,EH-20250205T1315-USD-ADP-Non-Farm-Employment-Change,ADP Non-Farm Employment Change,US,USD,HIGH,183000.0,148000.0,176000.0,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-05T15:00:00,EH-20250205T1500-USD-ISM-Services-PMI,ISM Services PMI,US,USD,HIGH,52.8,54.2,54.1,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-06T12:00:00,EH-20250206T1200-GBP-BOE-Monetary-Policy-Report,BOE Monetary Policy Report,GB,GBP,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-06T12:00:00,EH-20250206T1200-GBP-Monetary-Policy-Summary,Monetary Policy Summary,GB,GBP,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-06T12:00:00,EH-20250206T1200-GBP-MPC-Official-Bank-Rate-Votes,MPC Official Bank Rate Votes,GB,GBP,HIGH,0.0,0.0,0.0,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-06T12:00:00,EH-20250206T1200-GBP-Official-Bank-Rate,Official Bank Rate,GB,GBP,HIGH,4.5,4.5,4.75,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-06T12:30:00,EH-20250206T1230-GBP-BOE-Gov-Bailey-Speaks,BOE Gov Bailey Speaks,GB,GBP,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-06T13:30:00,EH-20250206T1330-USD-Unemployment-Claims,Unemployment Claims,US,USD,HIGH,219000.0,214000.0,208000.0,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-06T21:05:00,EH-20250206T2105-GBP-BOE-Gov-Bailey-Speaks,BOE Gov Bailey Speaks,GB,GBP,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-07T13:30:00,EH-20250207T1330-CAD-Employment-Change,Employment Change,CA,CAD,HIGH,76000.0,25500.0,90900.0,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-07T13:30:00,EH-20250207T1330-CAD-Unemployment-Rate,Unemployment Rate,CA,CAD,HIGH,6.6,6.8,6.7,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-07T13:30:00,EH-20250207T1330-USD-Average-Hourly-Earnings-m-m,Average Hourly Earnings m/m,US,USD,HIGH,0.5,0.3,0.3,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-07T13:30:00,EH-20250207T1330-USD-Non-Farm-Employment-Change,Non-Farm Employment Change,US,USD,HIGH,143000.0,169000.0,307000.0,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-07T13:30:00,EH-20250207T1330-USD-Unemployment-Rate,Unemployment Rate,US,USD,HIGH,4.0,4.1,4.1,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-10T21:30:00,EH-20250210T2130-USD-President-Trump-Speaks,President Trump Speaks,US,USD,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-11T12:15:00,EH-20250211T1215-GBP-BOE-Gov-Bailey-Speaks,BOE Gov Bailey Speaks,GB,GBP,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-11T15:00:00,EH-20250211T1500-USD-Fed-Chair-Powell-Testifies,Fed Chair Powell Testifies,US,USD,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-11T20:40:00,EH-20250211T2040-USD-President-Trump-Speaks,President Trump Speaks,US,USD,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-12T13:30:00,EH-20250212T1330-USD-Core-CPI-m-m,Core CPI m/m,US,USD,HIGH,0.4,0.3,0.2,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-12T13:30:00,EH-20250212T1330-USD-CPI-m-m,CPI m/m,US,USD,HIGH,0.5,0.3,0.4,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-12T13:30:00,EH-20250212T1330-USD-CPI-y-y,CPI y/y,US,USD,HIGH,3.0,2.9,2.9,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-12T15:00:00,EH-20250212T1500-USD-Fed-Chair-Powell-Testifies,Fed Chair Powell Testifies,US,USD,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-12T20:48:00,EH-20250212T2048-USD-President-Trump-Speaks,President Trump Speaks,US,USD,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-12T23:59:59,EH-20250212T2359-EUR-Greek-Presidential-Elections,Greek Presidential Elections,EU,EUR,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-13T02:00:00,EH-20250213T0200-NZD-Inflation-Expectations-q-q,Inflation Expectations q/q,NZ,NZD,HIGH,2.06,,2.12,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-13T07:00:00,EH-20250213T0700-GBP-GDP-m-m,GDP m/m,GB,GBP,HIGH,0.4,0.1,0.1,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-13T07:30:00,EH-20250213T0730-CHF-CPI-m-m,CPI m/m,CH,CHF,HIGH,-0.1,-0.1,-0.1,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-13T13:30:00,EH-20250213T1330-USD-Core-PPI-m-m,Core PPI m/m,US,USD,HIGH,0.3,0.3,0.4,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-13T13:30:00,EH-20250213T1330-USD-PPI-m-m,PPI m/m,US,USD,HIGH,0.4,0.3,0.5,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-13T13:30:00,EH-20250213T1330-USD-Unemployment-Claims,Unemployment Claims,US,USD,HIGH,213000.0,217000.0,220000.0,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-13T18:36:00,EH-20250213T1836-USD-President-Trump-Speaks,President Trump Speaks,US,USD,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-14T13:30:00,EH-20250214T1330-USD-Core-Retail-Sales-m-m,Core Retail Sales m/m,US,USD,HIGH,-0.4,0.3,0.7,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-14T13:30:00,EH-20250214T1330-USD-Retail-Sales-m-m,Retail Sales m/m,US,USD,HIGH,-0.9,-0.2,0.7,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-14T19:08:00,EH-20250214T1908-USD-President-Trump-Speaks,President Trump Speaks,US,USD,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-18T03:30:00,EH-20250218T0330-AUD-Cash-Rate,Cash Rate,AU,AUD,HIGH,4.1,4.1,4.35,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-18T03:30:00,EH-20250218T0330-AUD-RBA-Monetary-Policy-Statement,RBA Monetary Policy Statement,AU,AUD,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-18T03:30:00,EH-20250218T0330-AUD-RBA-Rate-Statement,RBA Rate Statement,AU,AUD,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-18T07:00:00,EH-20250218T0700-GBP-Claimant-Count-Change,Claimant Count Change,GB,GBP,HIGH,22000.0,10000.0,-15100.0,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-18T09:30:00,EH-20250218T0930-GBP-BOE-Gov-Bailey-Speaks,BOE Gov Bailey Speaks,GB,GBP,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-18T13:30:00,EH-20250218T1330-CAD-CPI-m-m,CPI m/m,CA,CAD,HIGH,0.1,0.1,-0.4,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-18T13:30:00,EH-20250218T1330-CAD-Median-CPI-y-y,Median CPI y/y,CA,CAD,HIGH,2.7,2.5,2.6,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-18T13:30:00,EH-20250218T1330-CAD-Trimmed-CPI-y-y,Trimmed CPI y/y,CA,CAD,HIGH,2.7,2.6,2.5,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-18T21:13:00,EH-20250218T2113-USD-President-Trump-Speaks,President Trump Speaks,US,USD,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-19T00:30:00,EH-20250219T0030-AUD-Wage-Price-Index-q-q,Wage Price Index q/q,AU,AUD,HIGH,0.7,0.8,0.9,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-19T01:00:00,EH-20250219T0100-NZD-Official-Cash-Rate,Official Cash Rate,NZ,NZD,HIGH,3.75,3.75,4.25,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-19T01:00:00,EH-20250219T0100-NZD-RBNZ-Monetary-Policy-Statement,RBNZ Monetary Policy Statement,NZ,NZD,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-19T01:00:00,EH-20250219T0100-NZD-RBNZ-Rate-Statement,RBNZ Rate Statement,NZ,NZD,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-19T02:00:00,EH-20250219T0200-NZD-RBNZ-Press-Conference,RBNZ Press Conference,NZ,NZD,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-19T02:00:00,EH-20250219T0200-USD-President-Trump-Speaks,President Trump Speaks,US,USD,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-19T07:00:00,EH-20250219T0700-GBP-CPI-y-y,CPI y/y,GB,GBP,HIGH,3.0,2.8,2.5,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-19T19:00:00,EH-20250219T1900-USD-FOMC-Meeting-Minutes,FOMC Meeting Minutes,US,USD,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-19T22:00:00,EH-20250219T2200-USD-President-Trump-Speaks,President Trump Speaks,US,USD,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-20T00:30:00,EH-20250220T0030-AUD-Employment-Change,Employment Change,AU,AUD,HIGH,44000.0,19400.0,60000.0,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-20T00:30:00,EH-20250220T0030-AUD-Unemployment-Rate,Unemployment Rate,AU,AUD,HIGH,4.1,4.1,4.0,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-20T13:30:00,EH-20250220T1330-USD-Unemployment-Claims,Unemployment Claims,US,USD,HIGH,219000.0,215000.0,214000.0,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-20T22:30:00,EH-20250220T2230-AUD-RBA-Gov-Bullock-Speaks,RBA Gov Bullock Speaks,AU,AUD,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-21T00:20:00,EH-20250221T0020-USD-President-Trump-Speaks,President Trump Speaks,US,USD,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-21T07:00:00,EH-20250221T0700-GBP-Retail-Sales-m-m,Retail Sales m/m,GB,GBP,HIGH,1.7,0.4,-0.6,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-21T08:15:00,EH-20250221T0815-EUR-French-Flash-Manufacturing-PMI,French Flash Manufacturing PMI,EU,EUR,HIGH,45.5,45.3,45.0,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-21T08:15:00,EH-20250221T0815-EUR-French-Flash-Services-PMI,French Flash Services PMI,EU,EUR,HIGH,44.5,48.8,48.2,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-21T08:30:00,EH-20250221T0830-EUR-German-Flash-Services-PMI,German Flash Services PMI,EU,EUR,HIGH,52.2,52.4,52.5,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-21T08:30:00,EH-20250221T0830-EUR-German-Flash-Manufacturing-PMI,German Flash Manufacturing PMI,EU,EUR,HIGH,46.1,45.4,45.0,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-21T09:30:00,EH-20250221T0930-GBP-Flash-Manufacturing-PMI,Flash Manufacturing PMI,GB,GBP,HIGH,46.4,48.5,48.3,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-21T09:30:00,EH-20250221T0930-GBP-Flash-Services-PMI,Flash Services PMI,GB,GBP,HIGH,51.1,50.8,50.8,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-21T13:30:00,EH-20250221T1330-CAD-Core-Retail-Sales-m-m,Core Retail Sales m/m,CA,CAD,HIGH,2.7,1.7,-0.7,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-21T13:30:00,EH-20250221T1330-CAD-Retail-Sales-m-m,Retail Sales m/m,CA,CAD,HIGH,2.5,1.5,0.2,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-21T14:45:00,EH-20250221T1445-USD-Flash-Manufacturing-PMI,Flash Manufacturing PMI,US,USD,HIGH,51.6,51.3,51.2,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-21T14:45:00,EH-20250221T1445-USD-Flash-Services-PMI,Flash Services PMI,US,USD,HIGH,49.7,53.0,52.9,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-21T17:30:00,EH-20250221T1730-CAD-BOC-Gov-Macklem-Speaks,BOC Gov Macklem Speaks,CA,CAD,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-21T20:56:00,EH-20250221T2056-USD-President-Trump-Speaks,President Trump Speaks,US,USD,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-23T23:59:59,EH-20250223T2359-EUR-German-Federal-Elections,German Federal Elections,EU,EUR,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-24T19:49:00,EH-20250224T1949-USD-President-Trump-Speaks,President Trump Speaks,US,USD,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-25T20:59:00,EH-20250225T2059-USD-President-Trump-Speaks,President Trump Speaks,US,USD,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-26T00:30:00,EH-20250226T0030-AUD-CPI-y-y,CPI y/y,AU,AUD,HIGH,2.5,2.6,2.5,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-27T13:30:00,EH-20250227T1330-USD-Prelim-GDP-q-q,Prelim GDP q/q,US,USD,HIGH,2.3,2.3,2.3,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-27T13:30:00,EH-20250227T1330-USD-Unemployment-Claims,Unemployment Claims,US,USD,HIGH,242000.0,222000.0,220000.0,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-28T13:30:00,EH-20250228T1330-CAD-GDP-m-m,GDP m/m,CA,CAD,HIGH,0.2,0.3,-0.2,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-28T13:30:00,EH-20250228T1330-USD-Core-PCE-Price-Index-m-m,Core PCE Price Index m/m,US,USD,HIGH,0.3,0.3,0.2,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-28T17:15:00,EH-20250228T1715-USD-President-Trump-Speaks,President Trump Speaks,US,USD,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-02-28T23:59:59,EH-20250228T2359-EUR-German-Prelim-CPI-m-m,German Prelim CPI m/m,EU,EUR,HIGH,0.4,0.4,-0.2,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-03-01T01:30:00,EH-20250301T0130-CNY-Manufacturing-PMI,Manufacturing PMI,CN,CNY,HIGH,50.2,49.9,49.1,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-03-03T15:00:00,EH-20250303T1500-USD-ISM-Manufacturing-PMI,ISM Manufacturing PMI,US,USD,HIGH,50.3,50.6,50.9,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-03-05T00:30:00,EH-20250305T0030-AUD-GDP-q-q,GDP q/q,AU,AUD,HIGH,0.6,0.6,0.3,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-03-05T02:10:00,EH-20250305T0210-USD-President-Trump-Speaks,President Trump Speaks,US,USD,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-03-05T07:30:00,EH-20250305T0730-CHF-CPI-m-m,CPI m/m,CH,CHF,HIGH,0.6,0.5,-0.1,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-03-05T13:15:00,EH-20250305T1315-USD-ADP-Non-Farm-Employment-Change,ADP Non-Farm Employment Change,US,USD,HIGH,77000.0,141000.0,186000.0,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-03-05T15:00:00,EH-20250305T1500-USD-ISM-Services-PMI,ISM Services PMI,US,USD,HIGH,53.5,52.5,52.8,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-03-06T13:15:00,EH-20250306T1315-EUR-Main-Refinancing-Rate,Main Refinancing Rate,EU,EUR,HIGH,2.65,2.65,2.9,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-03-06T13:15:00,EH-20250306T1315-EUR-Monetary-Policy-Statement,Monetary Policy Statement,EU,EUR,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-03-06T13:30:00,EH-20250306T1330-USD-Unemployment-Claims,Unemployment Claims,US,USD,HIGH,221000.0,234000.0,242000.0,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-03-06T13:45:00,EH-20250306T1345-EUR-ECB-Press-Conference,ECB Press Conference,EU,EUR,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-03-06T23:59:59,EH-20250306T2359-EUR-Euro-Summit,Euro Summit,EU,EUR,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-03-07T13:30:00,EH-20250307T1330-CAD-Employment-Change,Employment Change,CA,CAD,HIGH,1100.0,19700.0,76000.0,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-03-07T13:30:00,EH-20250307T1330-CAD-Unemployment-Rate,Unemployment Rate,CA,CAD,HIGH,6.6,6.7,6.6,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-03-07T13:30:00,EH-20250307T1330-USD-Average-Hourly-Earnings-m-m,Average Hourly Earnings m/m,US,USD,HIGH,0.3,0.3,0.4,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-03-07T13:30:00,EH-20250307T1330-USD-Non-Farm-Employment-Change,Non-Farm Employment Change,US,USD,HIGH,151000.0,159000.0,125000.0,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-03-07T13:30:00,EH-20250307T1330-USD-Unemployment-Rate,Unemployment Rate,US,USD,HIGH,4.1,4.0,4.0,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-03-07T17:30:00,EH-20250307T1730-USD-Fed-Chair-Powell-Speaks,Fed Chair Powell Speaks,US,USD,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-03-11T14:00:00,EH-20250311T1400-USD-JOLTS-Job-Openings,JOLTS Job Openings,US,USD,HIGH,7740000.0,7650000.0,7510000.0,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-03-12T12:30:00,EH-20250312T1230-USD-Core-CPI-m-m,Core CPI m/m,US,USD,HIGH,0.2,0.3,0.4,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-03-12T12:30:00,EH-20250312T1230-USD-CPI-m-m,CPI m/m,US,USD,HIGH,0.2,0.3,0.5,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-03-12T12:30:00,EH-20250312T1230-USD-CPI-y-y,CPI y/y,US,USD,HIGH,2.8,2.9,3.0,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-03-12T13:45:00,EH-20250312T1345-CAD-BOC-Rate-Statement,BOC Rate Statement,CA,CAD,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-03-12T13:45:00,EH-20250312T1345-CAD-Overnight-Rate,Overnight Rate,CA,CAD,HIGH,2.75,2.75,3.0,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-03-12T14:30:00,EH-20250312T1430-CAD-BOC-Press-Conference,BOC Press Conference,CA,CAD,HIGH,,,,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-03-13T12:30:00,EH-20250313T1230-USD-Unemployment-Claims,Unemployment Claims,US,USD,HIGH,220000.0,226000.0,222000.0,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-03-13T12:30:00,EH-20250313T1230-USD-PPI-m-m,PPI m/m,US,USD,HIGH,0.0,0.3,0.6,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-03-13T12:30:00,EH-20250313T1230-USD-Core-PPI-m-m,Core PPI m/m,US,USD,HIGH,-0.1,0.3,0.5,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-03-14T07:00:00,EH-20250314T0700-GBP-GDP-m-m,GDP m/m,GB,GBP,HIGH,-0.1,0.1,0.4,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
2025-03-14T14:00:00,EH-20250314T1400-USD-Prelim-UoM-Consumer-Sentiment,Prelim UoM Consumer Sentiment,US,USD,HIGH,57.9,63.1,64.7,,ehsanrs2/forexfactory-scraper:high_impact_events_calendar.csv
